"","year","variable","abb","state","value","value_real","drop"
"36064",2017,"x_eers","WA","Washington",1.5,1.5,NA
"36065",2017,"x_eers","WI","Wisconsin",0.8,0.8,NA
"36066",2017,"x_eers","WV","West Virginia",0,0,NA
"36067",2017,"x_eers","WY","Wyoming",0,0,NA
"36068",2017,"x_RPS_targets_bindingonly","AK","Alaska",0,0,NA
"36069",2017,"x_RPS_targets_bindingonly","AL","Alabama",0,0,NA
"36070",2017,"x_RPS_targets_bindingonly","AR","Arkansas",0,0,NA
"36071",2017,"x_RPS_targets_bindingonly","AZ","Arizona",7,7,NA
"36072",2017,"x_RPS_targets_bindingonly","CA","California",27,27,NA
"36073",2017,"x_RPS_targets_bindingonly","CO","Colorado",20,20,NA
"36074",2017,"x_RPS_targets_bindingonly","CT","Connecticut",18.5,18.5,NA
"36075",2017,"x_RPS_targets_bindingonly","DC","District of Columbia ",15.98,15.98,NA
"36076",2017,"x_RPS_targets_bindingonly","DE","Delaware",14.5,14.5,NA
"36077",2017,"x_RPS_targets_bindingonly","FL","Florida",0,0,NA
"36078",2017,"x_RPS_targets_bindingonly","GA","Georgia",0,0,NA
"36079",2017,"x_RPS_targets_bindingonly","HI","Hawaii",21,21,NA
"36080",2017,"x_RPS_targets_bindingonly","IA","Iowa",10.8,10.8,NA
"36081",2017,"x_RPS_targets_bindingonly","ID","Idaho",0,0,NA
"36082",2017,"x_RPS_targets_bindingonly","IL","Illinois",11.5,11.5,NA
"36083",2017,"x_RPS_targets_bindingonly","IN","Indiana",0,0,NA
"36084",2017,"x_RPS_targets_bindingonly","KS","Kansas",0,0,NA
"36085",2017,"x_RPS_targets_bindingonly","KY","Kentucky",0,0,NA
"36086",2017,"x_RPS_targets_bindingonly","LA","Louisiana",0,0,NA
"36087",2017,"x_RPS_targets_bindingonly","MA","Massachusetts",12,12,NA
"36088",2017,"x_RPS_targets_bindingonly","MD","Maryland",15.6,15.6,NA
"36089",2017,"x_RPS_targets_bindingonly","ME","Maine",40,40,NA
"36090",2017,"x_RPS_targets_bindingonly","MI","Michigan",10,10,NA
"36091",2017,"x_RPS_targets_bindingonly","MN","Minnesota",26,26,NA
"36092",2017,"x_RPS_targets_bindingonly","MO","Missouri",5,5,NA
"36093",2017,"x_RPS_targets_bindingonly","MS","Mississippi",0,0,NA
"36094",2017,"x_RPS_targets_bindingonly","MT","Montana",15,15,NA
"36095",2017,"x_RPS_targets_bindingonly","NC","North Carolina",6,6,NA
"36096",2017,"x_RPS_targets_bindingonly","ND","North Dakota",0,0,NA
"36097",2017,"x_RPS_targets_bindingonly","NE","Nebraska",0,0,NA
"36098",2017,"x_RPS_targets_bindingonly","NH","New Hampshire",17.6,17.6,NA
"36099",2017,"x_RPS_targets_bindingonly","NJ","New Jersey",12.99,12.99,NA
"36100",2017,"x_RPS_targets_bindingonly","NM","New Mexico",15,15,NA
"36101",2017,"x_RPS_targets_bindingonly","NV","Nevada",20,20,NA
"36102",2017,"x_RPS_targets_bindingonly","NY","New York",26.32,26.32,NA
"36103",2017,"x_RPS_targets_bindingonly","OH","Ohio",3.5,3.5,NA
"36104",2017,"x_RPS_targets_bindingonly","OK","Oklahoma",0,0,NA
"36105",2017,"x_RPS_targets_bindingonly","OR","Oregon",17,17,NA
"36106",2017,"x_RPS_targets_bindingonly","PA","Pennsylvania",14.2,14.2,NA
"36107",2017,"x_RPS_targets_bindingonly","RI","Rhode Island",11.5,11.5,NA
"36108",2017,"x_RPS_targets_bindingonly","SC","South Carolina",0,0,NA
"36109",2017,"x_RPS_targets_bindingonly","SD","South Dakota",0,0,NA
"36110",2017,"x_RPS_targets_bindingonly","TN","Tennessee",0,0,NA
"36111",2017,"x_RPS_targets_bindingonly","TX","Texas",5.4,5.4,NA
"36112",2017,"x_RPS_targets_bindingonly","UT","Utah",0,0,NA
"36113",2017,"x_RPS_targets_bindingonly","VA","Virginia",0,0,NA
"36114",2017,"x_RPS_targets_bindingonly","VT","Vermont",55,55,NA
"36115",2017,"x_RPS_targets_bindingonly","WA","Washington",9,9,NA
"36116",2017,"x_RPS_targets_bindingonly","WI","Wisconsin",10,10,NA
"36117",2017,"x_RPS_targets_bindingonly","WV","West Virginia",0,0,NA
"36118",2017,"x_RPS_targets_bindingonly","WY","Wyoming",0,0,NA
"36119",2017,"z_gasoline_tax","AK","Alaska",0.0895,0.0686021574498571,NA
"36120",2017,"z_gasoline_tax","AL","Alabama",0.18,0.167057239997109,NA
"36121",2017,"z_gasoline_tax","AR","Arkansas",0.218,0.206514067744452,NA
"36122",2017,"z_gasoline_tax","AZ","Arizona",0.19,0.156980822411391,NA
"36123",2017,"z_gasoline_tax","CA","California",0.328,0.230414539359749,NA
"36124",2017,"z_gasoline_tax","CO","Colorado",0.22,0.164556335385702,NA
"36125",2017,"z_gasoline_tax","CT","Connecticut",0.25,0.167868966813338,NA
"36126",2017,"z_gasoline_tax","DC","District of Columbia",0.235,0.193996163315589,NA
"36127",2017,"z_gasoline_tax","DE","Delaware",0.23,0.192149310186232,NA
"36128",2017,"z_gasoline_tax","FL","Florida",0.30925,0.278698722473264,NA
"36129",2017,"z_gasoline_tax","GA","Georgia",0.263,0.234725961750403,NA
"36130",2017,"z_gasoline_tax","HI","Hawaii",0.16,0.0993381439083665,NA
"36131",2017,"z_gasoline_tax","IA","Iowa",0.307,0.264326488122504,NA
"36132",2017,"z_gasoline_tax","ID","Idaho",0.33,0.277857580673484,NA
"36133",2017,"z_gasoline_tax","IL","Illinois",0.201,0.163492488471827,NA
"36134",2017,"z_gasoline_tax","IN","Indiana",0.18,0.153976144718839,NA
"36135",2017,"z_gasoline_tax","KS","Kansas",0.2503,0.214539886317106,NA
"36136",2017,"z_gasoline_tax","KY","Kentucky",0.26,0.240901578233334,NA
"36137",2017,"z_gasoline_tax","LA","Louisiana",0.20125,0.185972561265475,NA
"36138",2017,"z_gasoline_tax","MA","Massachusetts",0.24,0.158088823634946,NA
"36139",2017,"z_gasoline_tax","MD","Maryland",0.335,0.276547722173287,NA
"36140",2017,"z_gasoline_tax","ME","Maine",0.3,0.226784674797909,NA
"36141",2017,"z_gasoline_tax","MI","Michigan",0.263,0.219152816939145,NA
"36142",2017,"z_gasoline_tax","MN","Minnesota",0.286,0.232935805413599,NA
"36143",2017,"z_gasoline_tax","MO","Missouri",0.173,0.148606018849565,NA
"36144",2017,"z_gasoline_tax","MS","Mississippi",0.184,0.175194974081994,NA
"36145",2017,"z_gasoline_tax","MT","Montana",0.27,0.229083455353929,NA
"36146",2017,"z_gasoline_tax","NC","North Carolina",0.3455,0.309632091841549,NA
"36147",2017,"z_gasoline_tax","ND","North Dakota",0.23,0.197138918588891,NA
"36148",2017,"z_gasoline_tax","NE","Nebraska",0.282,0.239219863916268,NA
"36149",2017,"z_gasoline_tax","NH","New Hampshire",0.23825,0.16880021650128,NA
"36150",2017,"z_gasoline_tax","NJ","New Jersey",0.371,0.250405217230363,NA
"36151",2017,"z_gasoline_tax","NM","New Mexico",0.18875,0.158707994398818,NA
"36152",2017,"z_gasoline_tax","NV","Nevada",0.24805,0.193261115860295,NA
"36153",2017,"z_gasoline_tax","NY","New York",0.242,0.170325905606634,NA
"36154",2017,"z_gasoline_tax","OH","Ohio",0.28,0.2374762947028,NA
"36155",2017,"z_gasoline_tax","OK","Oklahoma",0.17,0.161001461060794,NA
"36156",2017,"z_gasoline_tax","OR","Oregon",0.3,0.231635570252808,NA
"36157",2017,"z_gasoline_tax","PA","Pennsylvania",0.582,0.447699903437746,NA
"36158",2017,"z_gasoline_tax","RI","Rhode Island",0.34,0.241044453956295,NA
"36159",2017,"z_gasoline_tax","SC","South Carolina",0.1675,0.153064591910818,NA
"36160",2017,"z_gasoline_tax","SD","South Dakota",0.3,0.256222091067448,NA
"36161",2017,"z_gasoline_tax","TN","Tennessee",0.214,0.196213739029408,NA
"36162",2017,"z_gasoline_tax","TX","Texas",0.2,0.188583046046785,NA
"36163",2017,"z_gasoline_tax","UT","Utah",0.294,0.229967623562261,NA
"36164",2017,"z_gasoline_tax","VA","Virginia",0.162,0.13939915660946,NA
"36165",2017,"z_gasoline_tax","VT","Vermont",0.3046,0.223143464815404,NA
"36166",2017,"z_gasoline_tax","WA","Washington",0.494,0.369541665842647,NA
"36167",2017,"z_gasoline_tax","WI","Wisconsin",0.329,0.273437133205175,NA
"36168",2017,"z_gasoline_tax","WV","West Virginia",0.322,0.303771099427599,NA
"36169",2017,"z_gasoline_tax","WY","Wyoming",0.24,0.200840272183423,NA
"36170",2018,"climate_action_plan_21","AK","Alaska",1,1,NA
"36171",2018,"climate_action_plan_21","AL","Alabama",0,0,NA
"36172",2018,"climate_action_plan_21","AR","Arkansas",1,1,NA
"36173",2018,"climate_action_plan_21","AZ","Arizona",1,1,NA
"36174",2018,"climate_action_plan_21","CA","California",1,1,NA
"36175",2018,"climate_action_plan_21","CO","Colorado",1,1,NA
"36176",2018,"climate_action_plan_21","CT","Connecticut",1,1,NA
"36177",2018,"climate_action_plan_21","DE","Delaware",1,1,NA
"36178",2018,"climate_action_plan_21","FL","Florida",1,1,NA
"36179",2018,"climate_action_plan_21","GA","Georgia",0,0,NA
"36180",2018,"climate_action_plan_21","HI","Hawaii",1,1,NA
"36181",2018,"climate_action_plan_21","IA","Iowa",1,1,NA
"36182",2018,"climate_action_plan_21","ID","Idaho",0,0,NA
"36183",2018,"climate_action_plan_21","IL","Illinois",1,1,NA
"36184",2018,"climate_action_plan_21","IN","Indiana",0,0,NA
"36185",2018,"climate_action_plan_21","KS","Kansas",0,0,NA
"36186",2018,"climate_action_plan_21","KY","Kentucky",1,1,NA
"36187",2018,"climate_action_plan_21","LA","Louisiana",0,0,NA
"36188",2018,"climate_action_plan_21","MA","Massachusetts",1,1,NA
"36189",2018,"climate_action_plan_21","MD","Maryland",1,1,NA
"36190",2018,"climate_action_plan_21","ME","Maine",1,1,NA
"36191",2018,"climate_action_plan_21","MI","Michigan",1,1,NA
"36192",2018,"climate_action_plan_21","MN","Minnesota",1,1,NA
"36193",2018,"climate_action_plan_21","MO","Missouri",1,1,NA
"36194",2018,"climate_action_plan_21","MS","Mississippi",0,0,NA
"36195",2018,"climate_action_plan_21","MT","Montana",1,1,NA
"36196",2018,"climate_action_plan_21","NC","North Carolina",1,1,NA
"36197",2018,"climate_action_plan_21","ND","North Dakota",0,0,NA
"36198",2018,"climate_action_plan_21","NE","Nebraska",0,0,NA
"36199",2018,"climate_action_plan_21","NH","New Hampshire",1,1,NA
"36200",2018,"climate_action_plan_21","NJ","New Jersey",1,1,NA
"36201",2018,"climate_action_plan_21","NM","New Mexico",1,1,NA
"36202",2018,"climate_action_plan_21","NV","Nevada",1,1,NA
"36203",2018,"climate_action_plan_21","NY","New York",1,1,NA
"36204",2018,"climate_action_plan_21","OH","Ohio",0,0,NA
"36205",2018,"climate_action_plan_21","OK","Oklahoma",0,0,NA
"36206",2018,"climate_action_plan_21","OR","Oregon",1,1,NA
"36207",2018,"climate_action_plan_21","PA","Pennsylvania",1,1,NA
"36208",2018,"climate_action_plan_21","RI","Rhode Island",1,1,NA
"36209",2018,"climate_action_plan_21","SC","South Carolina",1,1,NA
"36210",2018,"climate_action_plan_21","SD","South Dakota",0,0,NA
"36211",2018,"climate_action_plan_21","TN","Tennessee",0,0,NA
"36212",2018,"climate_action_plan_21","TX","Texas",0,0,NA
"36213",2018,"climate_action_plan_21","UT","Utah",0,0,NA
"36214",2018,"climate_action_plan_21","VA","Virginia",1,1,NA
"36215",2018,"climate_action_plan_21","VT","Vermont",1,1,NA
"36216",2018,"climate_action_plan_21","WA","Washington",1,1,NA
"36217",2018,"climate_action_plan_21","WI","Wisconsin",1,1,NA
"36218",2018,"climate_action_plan_21","WV","West Virginia",0,0,NA
"36219",2018,"climate_action_plan_21","WY","Wyoming",0,0,NA
"36220",2018,"community_solar","AK","Alaska",0,0,NA
"36221",2018,"community_solar","AL","Alabama",0,0,NA
"36222",2018,"community_solar","AR","Arkansas",0,0,NA
"36223",2018,"community_solar","AZ","Arizona",0,0,NA
"36224",2018,"community_solar","CA","California",1,1,NA
"36225",2018,"community_solar","CO","Colorado",1,1,NA
"36226",2018,"community_solar","CT","Connecticut",1,1,NA
"36227",2018,"community_solar","DC","District of Columbia",1,1,NA
"36228",2018,"community_solar","DE","Delaware",1,1,NA
"36229",2018,"community_solar","FL","Florida",0,0,NA
"36230",2018,"community_solar","GA","Georgia",0,0,NA
"36231",2018,"community_solar","HI","Hawaii",1,1,NA
"36232",2018,"community_solar","IA","Iowa",0,0,NA
"36233",2018,"community_solar","ID","Idaho",0,0,NA
"36234",2018,"community_solar","IL","Illinois",1,1,NA
"36235",2018,"community_solar","IN","Indiana",0,0,NA
"36236",2018,"community_solar","KS","Kansas",0,0,NA
"36237",2018,"community_solar","KY","Kentucky",0,0,NA
"36238",2018,"community_solar","LA","Louisiana",0,0,NA
"36239",2018,"community_solar","MA","Massachusetts",1,1,NA
"36240",2018,"community_solar","MD","Maryland",1,1,NA
"36241",2018,"community_solar","ME","Maine",1,1,NA
"36242",2018,"community_solar","MI","Michigan",0,0,NA
"36243",2018,"community_solar","MN","Minnesota",1,1,NA
"36244",2018,"community_solar","MO","Missouri",0,0,NA
"36245",2018,"community_solar","MS","Mississippi",0,0,NA
"36246",2018,"community_solar","MT","Montana",0,0,NA
"36247",2018,"community_solar","NC","North Carolina",1,1,NA
"36248",2018,"community_solar","ND","North Dakota",0,0,NA
"36249",2018,"community_solar","NE","Nebraska",0,0,NA
"36250",2018,"community_solar","NH","New Hampshire",1,1,NA
"36251",2018,"community_solar","NJ","New Jersey",1,1,NA
"36252",2018,"community_solar","NM","New Mexico",0,0,NA
"36253",2018,"community_solar","NV","Nevada",0,0,NA
"36254",2018,"community_solar","NY","New York",1,1,NA
"36255",2018,"community_solar","OH","Ohio",0,0,NA
"36256",2018,"community_solar","OK","Oklahoma",0,0,NA
"36257",2018,"community_solar","OR","Oregon",1,1,NA
"36258",2018,"community_solar","PA","Pennsylvania",0,0,NA
"36259",2018,"community_solar","RI","Rhode Island",1,1,NA
"36260",2018,"community_solar","SC","South Carolina",0,0,NA
"36261",2018,"community_solar","SD","South Dakota",0,0,NA
"36262",2018,"community_solar","TN","Tennessee",0,0,NA
"36263",2018,"community_solar","TX","Texas",0,0,NA
"36264",2018,"community_solar","UT","Utah",0,0,NA
"36265",2018,"community_solar","VA","Virginia",1,1,NA
"36266",2018,"community_solar","VT","Vermont",1,1,NA
"36267",2018,"community_solar","WA","Washington",1,1,NA
"36268",2018,"community_solar","WI","Wisconsin",0,0,NA
"36269",2018,"community_solar","WV","West Virginia",0,0,NA
"36270",2018,"community_solar","WY","Wyoming",0,0,NA
"36271",2018,"community_solar",NA,NA,NA,NA,NA
"36272",2018,"environment_CA_car_emissions_standards_21","AK","Alaska ",0,0,NA
"36273",2018,"environment_CA_car_emissions_standards_21","AL","Alabama ",0,0,NA
"36274",2018,"environment_CA_car_emissions_standards_21","AR","Arkansas ",0,0,NA
"36275",2018,"environment_CA_car_emissions_standards_21","AZ","Arizona ",0,0,NA
"36276",2018,"environment_CA_car_emissions_standards_21","CA","California ",1,1,NA
"36277",2018,"environment_CA_car_emissions_standards_21","CO","Colorado ",1,1,NA
"36278",2018,"environment_CA_car_emissions_standards_21","CT","Connecticut ",1,1,NA
"36279",2018,"environment_CA_car_emissions_standards_21","DC","District of Columbia ",1,1,NA
"36280",2018,"environment_CA_car_emissions_standards_21","DE","Delaware ",1,1,NA
"36281",2018,"environment_CA_car_emissions_standards_21","FL","Florida ",0,0,NA
"36282",2018,"environment_CA_car_emissions_standards_21","GA","Georgia ",0,0,NA
"36283",2018,"environment_CA_car_emissions_standards_21","HI","Hawaii ",0,0,NA
"36284",2018,"environment_CA_car_emissions_standards_21","IA","Iowa ",0,0,NA
"36285",2018,"environment_CA_car_emissions_standards_21","ID","Idaho ",0,0,NA
"36286",2018,"environment_CA_car_emissions_standards_21","IL","Illinois ",0,0,NA
"36287",2018,"environment_CA_car_emissions_standards_21","IN","Indiana ",0,0,NA
"36288",2018,"environment_CA_car_emissions_standards_21","KS","Kansas ",0,0,NA
"36289",2018,"environment_CA_car_emissions_standards_21","KY","Kentucky ",0,0,NA
"36290",2018,"environment_CA_car_emissions_standards_21","LA","Louisiana ",0,0,NA
"36291",2018,"environment_CA_car_emissions_standards_21","MA","Massachusetts ",1,1,NA
"36292",2018,"environment_CA_car_emissions_standards_21","MD","Maryland ",1,1,NA
"36293",2018,"environment_CA_car_emissions_standards_21","ME","Maine ",1,1,NA
"36294",2018,"environment_CA_car_emissions_standards_21","MI","Michigan ",0,0,NA
"36295",2018,"environment_CA_car_emissions_standards_21","MN","Minnesota ",0,0,NA
"36296",2018,"environment_CA_car_emissions_standards_21","MO","Missouri ",0,0,NA
"36297",2018,"environment_CA_car_emissions_standards_21","MS","Mississippi ",0,0,NA
"36298",2018,"environment_CA_car_emissions_standards_21","MT","Montana ",0,0,NA
"36299",2018,"environment_CA_car_emissions_standards_21","NC","North Carolina ",0,0,NA
"36300",2018,"environment_CA_car_emissions_standards_21","ND","North Dakota ",0,0,NA
"36301",2018,"environment_CA_car_emissions_standards_21","NE","Nebraska ",0,0,NA
"36302",2018,"environment_CA_car_emissions_standards_21","NH","New Hampshire ",0,0,NA
"36303",2018,"environment_CA_car_emissions_standards_21","NJ","New Jersey ",1,1,NA
"36304",2018,"environment_CA_car_emissions_standards_21","NM","New Mexico ",0,0,NA
"36305",2018,"environment_CA_car_emissions_standards_21","NV","Nevada ",0,0,NA
"36306",2018,"environment_CA_car_emissions_standards_21","NY","New York ",1,1,NA
"36307",2018,"environment_CA_car_emissions_standards_21","OH","Ohio ",0,0,NA
"36308",2018,"environment_CA_car_emissions_standards_21","OK","Oklahoma ",0,0,NA
"36309",2018,"environment_CA_car_emissions_standards_21","OR","Oregon ",1,1,NA
"36310",2018,"environment_CA_car_emissions_standards_21","PA","Pennsylvania ",1,1,NA
"36311",2018,"environment_CA_car_emissions_standards_21","RI","Rhode Island ",1,1,NA
"36312",2018,"environment_CA_car_emissions_standards_21","SC","South Carolina ",0,0,NA
"36313",2018,"environment_CA_car_emissions_standards_21","SD","South Dakota ",0,0,NA
"36314",2018,"environment_CA_car_emissions_standards_21","TN","Tennessee ",0,0,NA
"36315",2018,"environment_CA_car_emissions_standards_21","TX","Texas ",0,0,NA
"36316",2018,"environment_CA_car_emissions_standards_21","UT","Utah ",0,0,NA
"36317",2018,"environment_CA_car_emissions_standards_21","VA","Virginia ",0,0,NA
"36318",2018,"environment_CA_car_emissions_standards_21","VT","Vermont ",1,1,NA
"36319",2018,"environment_CA_car_emissions_standards_21","WA","Washington ",1,1,NA
"36320",2018,"environment_CA_car_emissions_standards_21","WI","Wisconsin ",0,0,NA
"36321",2018,"environment_CA_car_emissions_standards_21","WV","West Virginia ",0,0,NA
"36322",2018,"environment_CA_car_emissions_standards_21","WY","Wyoming ",0,0,NA
"36323",2018,"environment_ghg_cap_21","AK","Alaska",0,0,NA
"36324",2018,"environment_ghg_cap_21","AL","Alabama",0,0,NA
"36325",2018,"environment_ghg_cap_21","AR","Arkansas",0,0,NA
"36326",2018,"environment_ghg_cap_21","AZ","Arizona",0,0,NA
"36327",2018,"environment_ghg_cap_21","CA","California",1,1,NA
"36328",2018,"environment_ghg_cap_21","CO","Colorado",0,0,NA
"36329",2018,"environment_ghg_cap_21","CT","Connecticut",1,1,NA
"36330",2018,"environment_ghg_cap_21","DC","District of Columbia",0,0,NA
"36331",2018,"environment_ghg_cap_21","DE","Delaware",1,1,NA
"36332",2018,"environment_ghg_cap_21","FL","Florida",0,0,NA
"36333",2018,"environment_ghg_cap_21","GA","Georgia",0,0,NA
"36334",2018,"environment_ghg_cap_21","HI","Hawaii",0,0,NA
"36335",2018,"environment_ghg_cap_21","IA","Iowa",0,0,NA
"36336",2018,"environment_ghg_cap_21","ID","Idaho",0,0,NA
"36337",2018,"environment_ghg_cap_21","IL","Illinois",0,0,NA
"36338",2018,"environment_ghg_cap_21","IN","Indiana",0,0,NA
"36339",2018,"environment_ghg_cap_21","KS","Kansas",0,0,NA
"36340",2018,"environment_ghg_cap_21","KY","Kentucky",0,0,NA
"36341",2018,"environment_ghg_cap_21","LA","Louisiana",0,0,NA
"36342",2018,"environment_ghg_cap_21","MA","Massachusetts",1,1,NA
"36343",2018,"environment_ghg_cap_21","MD","Maryland",1,1,NA
"36344",2018,"environment_ghg_cap_21","ME","Maine",1,1,NA
"36345",2018,"environment_ghg_cap_21","MI","Michigan",0,0,NA
"36346",2018,"environment_ghg_cap_21","MN","Minnesota",0,0,NA
"36347",2018,"environment_ghg_cap_21","MO","Missouri",0,0,NA
"36348",2018,"environment_ghg_cap_21","MS","Mississippi",0,0,NA
"36349",2018,"environment_ghg_cap_21","MT","Montana",0,0,NA
"36350",2018,"environment_ghg_cap_21","NC","North Carolina",0,0,NA
"36351",2018,"environment_ghg_cap_21","ND","North Dakota",0,0,NA
"36352",2018,"environment_ghg_cap_21","NE","Nebraska",0,0,NA
"36353",2018,"environment_ghg_cap_21","NH","New Hampshire",1,1,NA
"36354",2018,"environment_ghg_cap_21","NJ","New Jersey",0,0,NA
"36355",2018,"environment_ghg_cap_21","NM","New Mexico",0,0,NA
"36356",2018,"environment_ghg_cap_21","NV","Nevada",0,0,NA
"36357",2018,"environment_ghg_cap_21","NY","New York",1,1,NA
"36358",2018,"environment_ghg_cap_21","OH","Ohio",0,0,NA
"36359",2018,"environment_ghg_cap_21","OK","Oklahoma",0,0,NA
"36360",2018,"environment_ghg_cap_21","OR","Oregon",0,0,NA
"36361",2018,"environment_ghg_cap_21","PA","Pennsylvania",0,0,NA
"36362",2018,"environment_ghg_cap_21","RI","Rhode Island",1,1,NA
"36363",2018,"environment_ghg_cap_21","SC","South Carolina",0,0,NA
"36364",2018,"environment_ghg_cap_21","SD","South Dakota",0,0,NA
"36365",2018,"environment_ghg_cap_21","TN","Tennessee",0,0,NA
"36366",2018,"environment_ghg_cap_21","TX","Texas",0,0,NA
"36367",2018,"environment_ghg_cap_21","UT","Utah",0,0,NA
"36368",2018,"environment_ghg_cap_21","VA","Virginia",0,0,NA
"36369",2018,"environment_ghg_cap_21","VT","Vermont",1,1,NA
"36370",2018,"environment_ghg_cap_21","WA","Washington",1,1,NA
"36371",2018,"environment_ghg_cap_21","WI","Wisconsin",0,0,NA
"36372",2018,"environment_ghg_cap_21","WV","West Virginia",0,0,NA
"36373",2018,"environment_ghg_cap_21","WY","Wyoming",0,0,NA
"36374",2018,"environment_ghg_cap_21",NA,NA,NA,NA,NA
"36375",2018,"environment_publicbenefit_funds_21","AK","Alaska",0,0,NA
"36376",2018,"environment_publicbenefit_funds_21","AL","Alabama",0,0,NA
"36377",2018,"environment_publicbenefit_funds_21","AR","Arkansas",0,0,NA
"36378",2018,"environment_publicbenefit_funds_21","AZ","Arizona",0,0,NA
"36379",2018,"environment_publicbenefit_funds_21","CA","California",1,1,NA
"36380",2018,"environment_publicbenefit_funds_21","CO","Colorado",0,0,NA
"36381",2018,"environment_publicbenefit_funds_21","CT","Connecticut",1,1,NA
"36382",2018,"environment_publicbenefit_funds_21","DC","District of Columbia",1,1,NA
"36383",2018,"environment_publicbenefit_funds_21","DE","Delaware",1,1,NA
"36384",2018,"environment_publicbenefit_funds_21","FL","Florida",0,0,NA
"36385",2018,"environment_publicbenefit_funds_21","GA","Georgia",0,0,NA
"36386",2018,"environment_publicbenefit_funds_21","HI","Hawaii",1,1,NA
"36387",2018,"environment_publicbenefit_funds_21","IA","Iowa",0,0,NA
"36388",2018,"environment_publicbenefit_funds_21","ID","Idaho",0,0,NA
"36389",2018,"environment_publicbenefit_funds_21","IL","Illinois",1,1,NA
"36390",2018,"environment_publicbenefit_funds_21","IN","Indiana",0,0,NA
"36391",2018,"environment_publicbenefit_funds_21","KS","Kansas",0,0,NA
"36392",2018,"environment_publicbenefit_funds_21","KY","Kentucky",0,0,NA
"36393",2018,"environment_publicbenefit_funds_21","LA","Louisiana",0,0,NA
"36394",2018,"environment_publicbenefit_funds_21","MA","Massachusetts",1,1,NA
"36395",2018,"environment_publicbenefit_funds_21","MD","Maryland",1,1,NA
"36396",2018,"environment_publicbenefit_funds_21","ME","Maine",1,1,NA
"36397",2018,"environment_publicbenefit_funds_21","MI","Michigan",1,1,NA
"36398",2018,"environment_publicbenefit_funds_21","MN","Minnesota",1,1,NA
"36399",2018,"environment_publicbenefit_funds_21","MO","Missouri",0,0,NA
"36400",2018,"environment_publicbenefit_funds_21","MS","Mississippi",0,0,NA
"36401",2018,"environment_publicbenefit_funds_21","MT","Montana",1,1,NA
"36402",2018,"environment_publicbenefit_funds_21","NC","North Carolina",0,0,NA
"36403",2018,"environment_publicbenefit_funds_21","ND","North Dakota",0,0,NA
"36404",2018,"environment_publicbenefit_funds_21","NE","Nebraska",0,0,NA
"36405",2018,"environment_publicbenefit_funds_21","NH","New Hampshire",1,1,NA
"36406",2018,"environment_publicbenefit_funds_21","NJ","New Jersey",1,1,NA
"36407",2018,"environment_publicbenefit_funds_21","NM","New Mexico",1,1,NA
"36408",2018,"environment_publicbenefit_funds_21","NV","Nevada",1,1,NA
"36409",2018,"environment_publicbenefit_funds_21","NY","New York",1,1,NA
"36410",2018,"environment_publicbenefit_funds_21","OH","Ohio",1,1,NA
"36411",2018,"environment_publicbenefit_funds_21","OK","Oklahoma",0,0,NA
"36412",2018,"environment_publicbenefit_funds_21","OR","Oregon",1,1,NA
"36413",2018,"environment_publicbenefit_funds_21","PA","Pennsylvania",1,1,NA
"36414",2018,"environment_publicbenefit_funds_21","RI","Rhode Island",1,1,NA
"36415",2018,"environment_publicbenefit_funds_21","SC","South Carolina",0,0,NA
"36416",2018,"environment_publicbenefit_funds_21","SD","South Dakota",0,0,NA
"36417",2018,"environment_publicbenefit_funds_21","TN","Tennessee",0,0,NA
"36418",2018,"environment_publicbenefit_funds_21","TX","Texas",0,0,NA
"36419",2018,"environment_publicbenefit_funds_21","UT","Utah",0,0,NA
"36420",2018,"environment_publicbenefit_funds_21","VA","Virginia",1,1,NA
"36421",2018,"environment_publicbenefit_funds_21","VT","Vermont",1,1,NA
"36422",2018,"environment_publicbenefit_funds_21","WA","Washington",0,0,NA
"36423",2018,"environment_publicbenefit_funds_21","WI","Wisconsin",1,1,NA
"36424",2018,"environment_publicbenefit_funds_21","WV","West Virginia",0,0,NA
"36425",2018,"environment_publicbenefit_funds_21","WY","Wyoming",0,0,NA
"36426",2018,"environment_utility_deregulation_21","AK","Alaska ",0,0,NA
"36427",2018,"environment_utility_deregulation_21","AL","Alabama ",0,0,NA
"36428",2018,"environment_utility_deregulation_21","AR","Arkansas ",0,0,NA
"36429",2018,"environment_utility_deregulation_21","AZ","Arizona ",0,0,NA
"36430",2018,"environment_utility_deregulation_21","CA","California ",0,0,NA
"36431",2018,"environment_utility_deregulation_21","CO","Colorado ",0,0,NA
"36432",2018,"environment_utility_deregulation_21","CT","Connecticut ",1,1,NA
"36433",2018,"environment_utility_deregulation_21","DC","District of Columbia ",1,1,NA
"36434",2018,"environment_utility_deregulation_21","DE","Delaware ",1,1,NA
"36435",2018,"environment_utility_deregulation_21","FL","Florida ",0,0,NA
"36436",2018,"environment_utility_deregulation_21","GA","Georgia ",0,0,NA
"36437",2018,"environment_utility_deregulation_21","HI","Hawaii ",0,0,NA
"36438",2018,"environment_utility_deregulation_21","IA","Iowa ",0,0,NA
"36439",2018,"environment_utility_deregulation_21","ID","Idaho ",0,0,NA
"36440",2018,"environment_utility_deregulation_21","IL","Illinois ",1,1,NA
"36441",2018,"environment_utility_deregulation_21","IN","Indiana ",0,0,NA
"36442",2018,"environment_utility_deregulation_21","KS","Kansas ",0,0,NA
